timestamp,open,high,low,close,volume,age,quality,price_change,spike_detected,anomaly_type,log_timestamp
2026-07-28 22:40:00,1.138475,1.138575,1.13846,1.138525,179,3675000,STALE,4.831045174658044e-05,True,spike,2026-07-29 06:46:31
2026-07-28 22:45:00,1.138525,1.138535,1.138435,1.138485,176,3375000,STALE,-3.513317669801008e-05,True,spike,2026-07-29 06:46:31
2026-07-28 23:00:00,1.13852,1.13852,1.138315,1.138425,286,2475000,STALE,-7.905034189270577e-05,True,spike,2026-07-29 06:46:31
2026-07-28 23:05:00,1.138425,1.13843,1.138215,1.138235,190,2175000,STALE,-0.00016689724839136222,True,spike,2026-07-29 06:46:31
2026-07-28 23:10:00,1.138235,1.13844,1.13823,1.138435,149,1875000,STALE,0.00017571063971844048,True,spike,2026-07-29 06:46:31
2026-07-28 23:20:00,1.138445,1.13853,1.138375,1.13851,115,1275000,STALE,5.709542402132506e-05,True,spike,2026-07-29 06:46:31
2026-07-28 23:30:00,1.138525,1.13853,1.13845,1.138465,87,675000,STALE,-5.269976504684859e-05,True,spike,2026-07-29 06:46:31
2026-07-28 23:40:00,1.13847,1.13864,1.13846,1.138615,99,75000,FRESH,0.00012736391824108573,True,spike,2026-07-29 06:46:31
2026-07-28 23:45:00,1.13862,1.13862,1.138445,1.138515,167,0,FRESH,-8.782599913048639e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:00:00,0.85554,0.85556,0.855515,0.85552,575,74476000,STALE,-2.922113974135332e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:05:00,0.85552,0.855555,0.85551,0.85553,795,74176000,STALE,1.1688797456610445e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:10:00,0.855535,0.855575,0.855485,0.85549,1123,73876000,STALE,-4.67546433206012e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:15:00,0.855495,0.8555,0.85538,0.855405,938,73576000,STALE,-9.93582625161693e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:20:00,0.855405,0.855435,0.85538,0.85543,713,73276000,STALE,2.922592222409648e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:30:00,0.855415,0.855425,0.85535,0.855385,985,72676000,STALE,-4.091557363639087e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:35:00,0.855385,0.855425,0.85533,0.85535,1365,72376000,STALE,-4.091724778887418e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:40:00,0.855355,0.855365,0.855285,0.85531,968,72076000,STALE,-4.676448237572739e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:45:00,0.855305,0.855315,0.855265,0.85528,838,71776000,STALE,-3.507500204602554e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:50:00,0.855285,0.85534,0.855285,0.855325,625,71476000,STALE,5.261434851733249e-05,True,spike,2026-07-29 06:46:31
2026-07-28 03:55:00,0.855335,0.85539,0.855325,0.855355,446,71176000,STALE,3.5074386928846124e-05,True,spike,2026-07-29 06:46:31
2026-07-28 04:10:00,0.855345,0.855425,0.855345,0.855375,765,70276000,STALE,3.50735668064317e-05,True,spike,2026-07-29 06:46:31
2026-07-28 04:15:00,0.855375,0.855375,0.855295,0.8553,948,69976000,STALE,-8.768084173615964e-05,True,spike,2026-07-29 06:46:31
2026-07-28 04:20:00,0.855305,0.855345,0.85529,0.855345,516,69676000,STALE,5.2613118204147824e-05,True,spike,2026-07-29 06:46:31
2026-07-28 04:25:00,0.85534,0.85535,0.855295,0.8553,627,69376000,STALE,-5.261035020964755e-05,True,spike,2026-07-29 06:46:31
2026-07-28 04:45:00,0.855305,0.855325,0.855195,0.855205,415,68176000,STALE,-0.00012860758901700464,True,spike,2026-07-29 06:46:31
2026-07-28 04:55:00,0.855205,0.855235,0.855155,0.855165,525,67576000,STALE,-5.261865506722696e-05,True,spike,2026-07-29 06:46:31
2026-07-28 05:00:00,0.855155,0.855165,0.855065,0.855075,638,67276000,STALE,-0.0001052428478713896,True,spike,2026-07-29 06:46:31
2026-07-28 05:05:00,0.855065,0.855105,0.855015,0.855025,775,66976000,STALE,-5.8474402830133165e-05,True,spike,2026-07-29 06:46:31
2026-07-28 05:10:00,0.85503,0.855115,0.855015,0.855095,712,66676000,STALE,8.186895120032567e-05,True,spike,2026-07-29 06:46:31
2026-07-28 05:15:00,0.855095,0.855175,0.85508,0.855145,594,66376000,STALE,5.847303515982283e-05,True,spike,2026-07-29 06:46:31
2026-07-28 05:20:00,0.85515,0.855185,0.85511,0.855125,644,66076000,STALE,-2.3387846505573684e-05,True,spike,2026-07-29 06:46:31
2026-07-28 05:25:00,0.85512,0.855175,0.8551,0.85514,552,65776000,STALE,1.7541295132206258e-05,True,spike,2026-07-29 06:46:31
2026-07-28 05:30:00,0.855145,0.85527,0.855115,0.855235,816,65476000,STALE,0.00011109292045752284,True,spike,2026-07-29 06:46:31
2026-07-28 05:35:00,0.855235,0.855285,0.855215,0.855265,489,65176000,STALE,3.5078077955219555e-05,True,spike,2026-07-29 06:46:31
2026-07-28 05:40:00,0.85526,0.85529,0.85521,0.855225,559,64876000,STALE,-4.6769130035761997e-05,True,spike,2026-07-29 06:46:31
2026-07-28 05:45:00,0.855225,0.85534,0.855215,0.85531,696,64576000,STALE,9.938904966522166e-05,True,spike,2026-07-29 06:46:31
2026-07-28 05:50:00,0.855315,0.85535,0.85528,0.85529,708,64276000,STALE,-2.3383334697424374e-05,True,spike,2026-07-29 06:46:31
2026-07-28 05:55:00,0.85529,0.85537,0.855255,0.855355,341,63976000,STALE,7.599761484411438e-05,True,spike,2026-07-29 06:46:31
2026-07-28 06:00:00,0.85536,0.85546,0.855315,0.85546,760,63676000,STALE,0.0001227560486580792,True,spike,2026-07-29 06:46:31
2026-07-28 06:05:00,0.855455,0.855475,0.855355,0.85541,853,63376000,STALE,-5.844808640964594e-05,True,spike,2026-07-29 06:46:31
2026-07-28 06:10:00,0.855405,0.855425,0.85528,0.855295,867,63076000,STALE,-0.00013443845641269991,True,spike,2026-07-29 06:46:31
2026-07-28 06:15:00,0.8553,0.855355,0.855285,0.855325,967,62776000,STALE,3.507561718474328e-05,True,spike,2026-07-29 06:46:31
2026-07-28 06:20:00,0.855325,0.85541,0.855255,0.85537,912,62476000,STALE,5.261158039338021e-05,True,spike,2026-07-29 06:46:31
2026-07-28 06:25:00,0.855375,0.855435,0.85521,0.85522,905,62176000,STALE,-0.00017536270853546476,True,spike,2026-07-29 06:46:31
2026-07-28 06:30:00,0.855215,0.8554,0.8552,0.855395,910,61876000,STALE,0.00020462571034363108,True,spike,2026-07-29 06:46:31
2026-07-28 06:35:00,0.85539,0.855425,0.85527,0.855305,808,61576000,STALE,-0.00010521455000322977,True,spike,2026-07-29 06:46:31
2026-07-28 06:40:00,0.8553,0.855305,0.855175,0.8552,994,61276000,STALE,-0.00012276322481452606,True,spike,2026-07-29 06:46:31
2026-07-28 06:45:00,0.855205,0.855265,0.85517,0.855235,514,60976000,STALE,4.092609915806733e-05,True,spike,2026-07-29 06:46:31
2026-07-28 06:50:00,0.85523,0.855255,0.855095,0.85511,596,60676000,STALE,-0.0001461586581464891,True,spike,2026-07-29 06:46:31
2026-07-28 06:55:00,0.85511,0.85511,0.85473,0.854885,1728,60376000,STALE,-0.0002631240425209347,True,spike,2026-07-29 06:46:31
2026-07-28 07:00:00,0.85488,0.85511,0.854875,0.855035,974,60076000,STALE,0.00017546219666964014,True,spike,2026-07-29 06:46:31
2026-07-28 07:05:00,0.855035,0.855075,0.854905,0.854975,549,59776000,STALE,-7.017256603525368e-05,True,spike,2026-07-29 06:46:31
2026-07-28 07:15:00,0.855005,0.855025,0.854885,0.85492,893,59176000,STALE,-9.941462330631534e-05,True,spike,2026-07-29 06:46:31
2026-07-28 07:20:00,0.854915,0.854925,0.854695,0.85472,1000,58876000,STALE,-0.00023394001777943263,True,spike,2026-07-29 06:46:31
2026-07-28 07:25:00,0.854715,0.854745,0.854625,0.854685,608,58576000,STALE,-4.094908274054898e-05,True,spike,2026-07-29 06:46:31
2026-07-28 07:35:00,0.8547,0.85498,0.854675,0.85496,523,57976000,STALE,0.0002983485530094754,True,spike,2026-07-29 06:46:31
2026-07-28 07:45:00,0.854935,0.855055,0.854905,0.855045,497,57376000,STALE,0.00012866475229111884,True,spike,2026-07-29 06:46:31
2026-07-28 07:50:00,0.85504,0.855045,0.854795,0.854885,661,57076000,STALE,-0.00018712465425807512,True,spike,2026-07-29 06:46:31
2026-07-28 07:55:00,0.85488,0.85504,0.854845,0.855025,705,56776000,STALE,0.00016376471689172334,True,spike,2026-07-29 06:46:31
2026-07-28 08:00:00,0.85504,0.855075,0.854635,0.85466,1163,56476000,STALE,-0.0004268881026870952,True,spike,2026-07-29 06:46:31
2026-07-28 08:05:00,0.854655,0.85484,0.85462,0.854765,890,56176000,STALE,0.00012285587251081864,True,spike,2026-07-29 06:46:31
2026-07-28 08:25:00,0.85477,0.85488,0.854745,0.854825,612,54976000,STALE,7.019473188529801e-05,True,spike,2026-07-29 06:46:31
2026-07-28 08:35:00,0.8548,0.85509,0.8548,0.855075,548,54376000,STALE,0.0003158615122746955,True,spike,2026-07-29 06:46:31
2026-07-28 08:40:00,0.855065,0.8551,0.854945,0.85497,466,54076000,STALE,-0.00012279624594335736,True,spike,2026-07-29 06:46:31
2026-07-28 08:45:00,0.854975,0.854985,0.854785,0.854885,665,53776000,STALE,-9.941869305352125e-05,True,spike,2026-07-29 06:46:31
2026-07-28 08:50:00,0.854875,0.854995,0.85486,0.854995,466,53476000,STALE,0.0001286722775577509,True,spike,2026-07-29 06:46:31
2026-07-28 08:55:00,0.854995,0.85502,0.854835,0.854895,614,53176000,STALE,-0.00011695974830261413,True,spike,2026-07-29 06:46:31
2026-07-28 09:05:00,0.85488,0.85504,0.85488,0.855015,516,52576000,STALE,0.0001579169006176162,True,spike,2026-07-29 06:46:31
2026-07-28 09:15:00,0.855025,0.855085,0.85494,0.855085,648,51976000,STALE,7.602161352959769e-05,True,spike,2026-07-29 06:46:31
2026-07-28 09:30:00,0.85505,0.85511,0.85501,0.8551,441,51076000,STALE,6.432409990098087e-05,True,spike,2026-07-29 06:46:31
2026-07-28 09:35:00,0.855095,0.855095,0.85492,0.855,457,50776000,STALE,-0.00011694538650453001,True,spike,2026-07-29 06:46:31
2026-07-28 09:40:00,0.855,0.855135,0.85495,0.855085,592,50476000,STALE,9.941520467826592e-05,True,spike,2026-07-29 06:46:31
2026-07-28 09:45:00,0.85508,0.855125,0.854965,0.855115,688,50176000,STALE,3.5084231392090715e-05,True,spike,2026-07-29 06:46:31
2026-07-28 09:50:00,0.85511,0.855305,0.855035,0.855275,642,49876000,STALE,0.0001871093361711651,True,spike,2026-07-29 06:46:31
2026-07-28 09:55:00,0.85528,0.85528,0.855095,0.855145,704,49576000,STALE,-0.00015199789541375797,True,spike,2026-07-29 06:46:31
2026-07-28 10:00:00,0.85515,0.855295,0.85515,0.855255,542,49276000,STALE,0.00012863315578059975,True,spike,2026-07-29 06:46:31
2026-07-28 10:10:00,0.85527,0.855475,0.85524,0.855375,653,48676000,STALE,0.00011692145801056597,True,spike,2026-07-29 06:46:31
2026-07-28 10:15:00,0.85538,0.855475,0.85538,0.855465,565,48376000,STALE,0.00010521701008325834,True,spike,2026-07-29 06:46:31
2026-07-28 10:20:00,0.85547,0.855475,0.85519,0.855295,761,48076000,STALE,-0.0001987223322987841,True,spike,2026-07-29 06:46:31
2026-07-28 10:30:00,0.855295,0.855425,0.855235,0.85539,639,47476000,STALE,0.00011107278775157603,True,spike,2026-07-29 06:46:31
2026-07-28 10:45:00,0.85542,0.855635,0.855415,0.85562,660,46576000,STALE,0.00023964976064250187,True,spike,2026-07-29 06:46:31
2026-07-28 10:50:00,0.85562,0.855735,0.855605,0.855655,585,46276000,STALE,4.0906009677099675e-05,True,spike,2026-07-29 06:46:31
2026-07-28 10:55:00,0.855665,0.855725,0.855385,0.855505,973,45976000,STALE,-0.0001753042990458864,True,spike,2026-07-29 06:46:31
2026-07-28 11:00:00,0.8555,0.85565,0.85541,0.8556,709,45676000,STALE,0.0001110455228199303,True,spike,2026-07-29 06:46:31
2026-07-28 11:05:00,0.855595,0.855605,0.855405,0.855445,768,45376000,STALE,-0.00018115942028984477,True,spike,2026-07-29 06:46:31
2026-07-28 11:10:00,0.85544,0.855655,0.8554,0.855575,617,45076000,STALE,0.00015196768933134486,True,spike,2026-07-29 06:46:31
2026-07-28 11:15:00,0.855575,0.855675,0.855465,0.855675,626,44776000,STALE,0.00011688046050895018,True,spike,2026-07-29 06:46:31
2026-07-28 11:25:00,0.85565,0.855805,0.855575,0.855785,865,44176000,STALE,0.00016361925798680232,True,spike,2026-07-29 06:46:31
2026-07-28 11:30:00,0.85579,0.8558,0.855675,0.855695,623,43876000,STALE,-0.00010516660142445566,True,spike,2026-07-29 06:46:31
2026-07-28 11:35:00,0.85569,0.855775,0.855655,0.85577,920,43576000,STALE,8.76480521680989e-05,True,spike,2026-07-29 06:46:31
2026-07-28 11:40:00,0.85577,0.855795,0.855635,0.855665,626,43276000,STALE,-0.00012269651892449218,True,spike,2026-07-29 06:46:31
2026-07-28 11:50:00,0.855665,0.855965,0.855645,0.855865,867,42676000,STALE,0.00022789159372171852,True,spike,2026-07-29 06:46:31
2026-07-28 12:00:00,0.85585,0.85585,0.855485,0.855505,900,42076000,STALE,-0.0004089477773688843,True,spike,2026-07-29 06:46:31
2026-07-28 12:10:00,0.855515,0.855545,0.855355,0.85545,623,41476000,STALE,-8.182158219549596e-05,True,spike,2026-07-29 06:46:31
2026-07-28 12:15:00,0.855455,0.855455,0.85535,0.855385,601,41176000,STALE,-7.598340054948416e-05,True,spike,2026-07-29 06:46:31
2026-07-28 12:20:00,0.855375,0.85541,0.855205,0.855295,782,40876000,STALE,-0.00010521578002875565,True,spike,2026-07-29 06:46:31
2026-07-28 12:30:00,0.855295,0.85533,0.855055,0.85511,597,40276000,STALE,-0.00022214427686184646,True,spike,2026-07-29 06:46:31
2026-07-28 12:35:00,0.855115,0.855135,0.854955,0.855005,641,39976000,STALE,-0.00012279121984304364,True,spike,2026-07-29 06:46:31
2026-07-28 12:40:00,0.855005,0.855005,0.85486,0.854885,685,39676000,STALE,-0.0001403500564324256,True,spike,2026-07-29 06:46:31
2026-07-28 12:45:00,0.854895,0.854925,0.85475,0.85481,730,39376000,STALE,-8.773109833493109e-05,True,spike,2026-07-29 06:46:31
2026-07-28 12:55:00,0.85484,0.85486,0.854705,0.854715,688,38776000,STALE,-0.00014037796767796262,True,spike,2026-07-29 06:46:31
2026-07-28 13:00:00,0.85471,0.85479,0.85456,0.854785,660,38476000,STALE,8.189864457741614e-05,True,spike,2026-07-29 06:46:31
2026-07-28 13:10:00,0.85481,0.85496,0.854795,0.85488,639,37876000,STALE,7.603984487869475e-05,True,spike,2026-07-29 06:46:31
2026-07-28 13:15:00,0.854885,0.855055,0.85486,0.855045,499,37576000,STALE,0.00019300954519940738,True,spike,2026-07-29 06:46:31
2026-07-28 13:20:00,0.855045,0.85508,0.85491,0.854925,700,37276000,STALE,-0.00014034349069347307,True,spike,2026-07-29 06:46:31
2026-07-28 13:30:00,0.854925,0.855045,0.85487,0.854975,772,36676000,STALE,4.678718265127557e-05,True,spike,2026-07-29 06:46:31
2026-07-28 13:35:00,0.85497,0.855085,0.854965,0.85505,992,36376000,STALE,8.77218632122645e-05,True,spike,2026-07-29 06:46:31
2026-07-28 13:45:00,0.85503,0.855085,0.8549,0.85495,1367,35776000,STALE,-9.94111352167204e-05,True,spike,2026-07-29 06:46:31
2026-07-28 13:50:00,0.854955,0.855135,0.85491,0.855105,1431,35476000,STALE,0.0001812971518801998,True,spike,2026-07-29 06:46:31
2026-07-28 13:55:00,0.8551,0.85519,0.85495,0.855015,1126,35176000,STALE,-0.00010525023242768938,True,spike,2026-07-29 06:46:31
2026-07-28 14:00:00,0.855015,0.855165,0.85491,0.85515,2042,34876000,STALE,0.00015789196680748852,True,spike,2026-07-29 06:46:31
2026-07-28 14:05:00,0.855145,0.855285,0.855115,0.855285,902,34576000,STALE,0.0001578670408699523,True,spike,2026-07-29 06:46:31
2026-07-28 14:10:00,0.85528,0.855505,0.85526,0.8555,529,34276000,STALE,0.0002513781955724159,True,spike,2026-07-29 06:46:31
2026-07-28 14:15:00,0.85548,0.855575,0.855415,0.855565,545,33976000,STALE,7.597895967270674e-05,True,spike,2026-07-29 06:46:31
2026-07-28 14:20:00,0.855565,0.855715,0.855525,0.8557,632,33676000,STALE,0.00015779046594932566,True,spike,2026-07-29 06:46:31
2026-07-28 14:25:00,0.855695,0.85579,0.85568,0.855765,688,33376000,STALE,7.596120135566764e-05,True,spike,2026-07-29 06:46:31
2026-07-28 14:35:00,0.85577,0.855885,0.855635,0.855845,763,32776000,STALE,9.348360823357993e-05,True,spike,2026-07-29 06:46:31
2026-07-28 14:40:00,0.85585,0.85601,0.85584,0.85598,855,32476000,STALE,0.0001577388428979365,True,spike,2026-07-29 06:46:31
2026-07-28 14:45:00,0.855975,0.85614,0.855785,0.85585,987,32176000,STALE,-0.00015187270730621094,True,spike,2026-07-29 06:46:31
2026-07-28 14:50:00,0.855845,0.85659,0.85584,0.85626,1885,31876000,STALE,0.0004790559093299507,True,spike,2026-07-29 06:46:31
2026-07-28 14:55:00,0.856265,0.85671,0.85626,0.856635,4262,31576000,STALE,0.0004379510896224126,True,spike,2026-07-29 06:46:31
2026-07-28 15:00:00,0.85663,0.85667,0.856335,0.856575,3523,31276000,STALE,-7.004149958855788e-05,True,spike,2026-07-29 06:46:31
2026-07-28 15:05:00,0.856575,0.856735,0.856515,0.856525,1346,30976000,STALE,-5.837200478653326e-05,True,spike,2026-07-29 06:46:31
2026-07-28 15:10:00,0.85652,0.85664,0.856455,0.8566,2938,30676000,STALE,8.756311841451314e-05,True,spike,2026-07-29 06:46:31
2026-07-28 15:20:00,0.85657,0.856675,0.856505,0.856635,1584,30076000,STALE,8.172176075382787e-05,True,spike,2026-07-29 06:46:31
2026-07-28 15:25:00,0.85664,0.856645,0.85651,0.856565,1100,29776000,STALE,-8.171508285326201e-05,True,spike,2026-07-29 06:46:31
2026-07-28 15:30:00,0.85656,0.856655,0.85646,0.856465,1669,29476000,STALE,-0.00011674537250527806,True,spike,2026-07-29 06:46:31
2026-07-28 15:35:00,0.85646,0.85663,0.856435,0.856605,859,29176000,STALE,0.00016346260500998966,True,spike,2026-07-29 06:46:31
2026-07-28 15:45:00,0.85663,0.856635,0.856415,0.85646,767,28576000,STALE,-0.00020428770713321054,True,spike,2026-07-29 06:46:31
2026-07-28 15:50:00,0.856455,0.85668,0.856415,0.85663,1042,28276000,STALE,0.00019849146486694558,True,spike,2026-07-29 06:46:31
2026-07-28 15:55:00,0.856625,0.856735,0.85657,0.85658,1149,27976000,STALE,-5.836825700711312e-05,True,spike,2026-07-29 06:46:31
2026-07-28 16:00:00,0.856575,0.856725,0.856515,0.856635,1185,27676000,STALE,6.420883046542869e-05,True,spike,2026-07-29 06:46:31
2026-07-28 16:05:00,0.856645,0.856745,0.85654,0.856745,1291,27376000,STALE,0.00012840941591218957,True,spike,2026-07-29 06:46:31
2026-07-28 16:10:00,0.856745,0.856905,0.856735,0.856875,932,27076000,STALE,0.00015173709796978407,True,spike,2026-07-29 06:46:31
2026-07-28 16:15:00,0.856885,0.85706,0.85684,0.857015,868,26776000,STALE,0.00016338439095542334,True,spike,2026-07-29 06:46:31
2026-07-28 16:20:00,0.857015,0.85705,0.856845,0.85691,613,26476000,STALE,-0.00012251827564280227,True,spike,2026-07-29 06:46:31
2026-07-28 16:25:00,0.85691,0.857015,0.856875,0.856995,523,26176000,STALE,9.919361426513618e-05,True,spike,2026-07-29 06:46:31
2026-07-28 16:35:00,0.857015,0.85702,0.8567,0.856725,1007,25576000,STALE,-0.00033838380891815234,True,spike,2026-07-29 06:46:31
2026-07-28 16:40:00,0.85673,0.856875,0.85672,0.856865,1066,25276000,STALE,0.00016341299716948754,True,spike,2026-07-29 06:46:31
2026-07-28 16:50:00,0.856845,0.85687,0.856755,0.856805,900,24676000,STALE,-5.251794363070328e-05,True,spike,2026-07-29 06:46:31
2026-07-28 17:00:00,0.85676,0.85681,0.85667,0.856725,1239,24076000,STALE,-5.252284743872959e-05,True,spike,2026-07-29 06:46:31
2026-07-28 17:05:00,0.85672,0.85676,0.856615,0.856685,589,23776000,STALE,-4.6689427762647284e-05,True,spike,2026-07-29 06:46:31
2026-07-28 17:15:00,0.8567,0.856775,0.856615,0.856665,815,23176000,STALE,-4.669051773953381e-05,True,spike,2026-07-29 06:46:31
2026-07-28 17:25:00,0.856705,0.856715,0.856635,0.856655,589,22576000,STALE,-4.6691062746906375e-05,True,spike,2026-07-29 06:46:31
2026-07-28 17:30:00,0.856655,0.856705,0.856635,0.85669,273,22276000,STALE,4.085658754093835e-05,True,spike,2026-07-29 06:46:31
2026-07-28 17:35:00,0.85669,0.85681,0.85666,0.856785,374,21976000,STALE,0.0001108919212318149,True,spike,2026-07-29 06:46:31
2026-07-28 17:45:00,0.856805,0.856935,0.85679,0.856865,511,21376000,STALE,7.002760254670726e-05,True,spike,2026-07-29 06:46:31
2026-07-28 17:50:00,0.856875,0.856895,0.856805,0.856895,466,21076000,STALE,3.501134951244822e-05,True,spike,2026-07-29 06:46:31
2026-07-28 17:55:00,0.856895,0.856905,0.856795,0.856865,1350,20776000,STALE,-3.5010123760725875e-05,True,spike,2026-07-29 06:46:31
2026-07-28 18:00:00,0.856875,0.856975,0.856835,0.856925,1111,20476000,STALE,7.002269902489644e-05,True,spike,2026-07-29 06:46:31
2026-07-28 18:05:00,0.856925,0.856975,0.856915,0.85697,1015,20176000,STALE,5.251334714229117e-05,True,spike,2026-07-29 06:46:31
2026-07-28 18:10:00,0.856965,0.85697,0.856915,0.856935,756,19876000,STALE,-4.0841569716620896e-05,True,spike,2026-07-29 06:46:31
2026-07-28 18:15:00,0.856935,0.857055,0.856935,0.857015,610,19576000,STALE,9.335597215653912e-05,True,spike,2026-07-29 06:46:31
2026-07-28 18:20:00,0.857015,0.85706,0.856985,0.856995,532,19276000,STALE,-2.3336814408136952e-05,True,spike,2026-07-29 06:46:31
2026-07-28 18:25:00,0.856995,0.857075,0.856995,0.857015,493,18976000,STALE,2.3337359027708615e-05,True,spike,2026-07-29 06:46:31
2026-07-28 18:30:00,0.857005,0.857015,0.856925,0.856935,641,18676000,STALE,-9.334725763254781e-05,True,spike,2026-07-29 06:46:31
2026-07-28 18:40:00,0.85692,0.856945,0.85688,0.85688,602,18076000,STALE,-5.251334714251321e-05,True,spike,2026-07-29 06:46:31
2026-07-28 18:50:00,0.85688,0.856895,0.856805,0.856805,354,17476000,STALE,-8.16921954778227e-05,True,spike,2026-07-29 06:46:31
2026-07-28 18:55:00,0.85681,0.856875,0.856795,0.856865,292,17176000,STALE,7.002760254670726e-05,True,spike,2026-07-29 06:46:31
2026-07-28 19:00:00,0.85687,0.856895,0.85683,0.85688,384,16876000,STALE,1.750567475622411e-05,True,spike,2026-07-29 06:46:31
2026-07-28 19:05:00,0.85688,0.856885,0.8568,0.856825,480,16576000,STALE,-6.418635048088817e-05,True,spike,2026-07-29 06:46:31
2026-07-28 19:15:00,0.856815,0.856835,0.856765,0.856775,150,15976000,STALE,-4.668452349698704e-05,True,spike,2026-07-29 06:46:31
2026-07-28 19:25:00,0.856785,0.85695,0.856775,0.856905,381,15376000,STALE,0.00015173178489114036,True,spike,2026-07-29 06:46:31
2026-07-28 19:30:00,0.8569,0.856965,0.856895,0.85693,290,15076000,STALE,2.9174762663286558e-05,True,spike,2026-07-29 06:46:31
2026-07-28 19:35:00,0.856925,0.856945,0.85689,0.856895,293,14776000,STALE,-4.084347612987038e-05,True,spike,2026-07-29 06:46:31
2026-07-28 19:40:00,0.856895,0.856965,0.856875,0.85693,490,14476000,STALE,4.0845144387624543e-05,True,spike,2026-07-29 06:46:31
2026-07-28 19:45:00,0.856935,0.85695,0.85678,0.8569,734,14176000,STALE,-3.5008693825555603e-05,True,spike,2026-07-29 06:46:31
2026-07-28 19:50:00,0.856905,0.856935,0.85687,0.856875,395,13876000,STALE,-2.917493289755768e-05,True,spike,2026-07-29 06:46:31
2026-07-28 19:55:00,0.856885,0.856995,0.856885,0.856965,672,13576000,STALE,0.00010503282275697856,True,spike,2026-07-29 06:46:31
2026-07-28 20:00:00,0.85697,0.857,0.85695,0.856995,469,13276000,STALE,3.5007264007180794e-05,True,spike,2026-07-29 06:46:31
2026-07-28 20:05:00,0.85699,0.856995,0.856865,0.85687,443,12976000,STALE,-0.0001458584939234564,True,spike,2026-07-29 06:46:31
2026-07-28 20:15:00,0.856865,0.856905,0.856855,0.856885,252,12376000,STALE,2.3340899675039495e-05,True,spike,2026-07-29 06:46:31
2026-07-28 20:20:00,0.856895,0.856925,0.856885,0.856915,160,12076000,STALE,3.501053233501139e-05,True,spike,2026-07-29 06:46:31
2026-07-28 20:25:00,0.856905,0.856935,0.85687,0.856875,449,11776000,STALE,-4.6679075520805746e-05,True,spike,2026-07-29 06:46:31
2026-07-28 20:30:00,0.85687,0.856955,0.856855,0.85695,318,11476000,STALE,8.752735229755615e-05,True,spike,2026-07-29 06:46:31
2026-07-28 20:35:00,0.856945,0.856965,0.856875,0.856885,310,11176000,STALE,-7.585039967328289e-05,True,spike,2026-07-29 06:46:31
2026-07-28 20:40:00,0.856875,0.856925,0.856875,0.85691,503,10876000,STALE,2.9175443612583507e-05,True,spike,2026-07-29 06:46:31
2026-07-28 20:45:00,0.856915,0.856975,0.85691,0.85697,209,10576000,STALE,7.001902183434439e-05,True,spike,2026-07-29 06:46:31
2026-07-28 20:50:00,0.856965,0.857,0.85696,0.85699,185,10276000,STALE,2.3338039838005642e-05,True,spike,2026-07-29 06:46:31
2026-07-28 20:55:00,0.85698,0.856985,0.856705,0.856845,871,9976000,STALE,-0.0001691968401031918,True,spike,2026-07-29 06:46:31
2026-07-28 21:00:00,0.856845,0.856895,0.85655,0.856895,16,9676000,STALE,5.835361121331317e-05,True,spike,2026-07-29 06:46:31
2026-07-28 21:05:00,0.856645,0.857255,0.856645,0.85703,57,9376000,STALE,0.0001575455569235995,True,spike,2026-07-29 06:46:31
2026-07-28 21:10:00,0.85703,0.85703,0.856905,0.856925,32,9076000,STALE,-0.00012251613129055094,True,spike,2026-07-29 06:46:31
2026-07-28 21:15:00,0.856915,0.856925,0.856735,0.85687,94,8776000,STALE,-6.41829798407878e-05,True,spike,2026-07-29 06:46:31
2026-07-28 21:20:00,0.85687,0.856945,0.85683,0.856915,142,8476000,STALE,5.251671782180445e-05,True,spike,2026-07-29 06:46:31
2026-07-28 21:25:00,0.856915,0.85698,0.85687,0.856945,85,8176000,STALE,3.5009306640576554e-05,True,spike,2026-07-29 06:46:31
2026-07-28 21:35:00,0.856955,0.85702,0.856935,0.857015,119,7576000,STALE,7.001534502970586e-05,True,spike,2026-07-29 06:46:31
2026-07-28 21:40:00,0.85701,0.85707,0.856985,0.85705,141,7276000,STALE,4.083942521426742e-05,True,spike,2026-07-29 06:46:31
2026-07-28 21:50:00,0.85706,0.857075,0.856975,0.85702,106,6676000,STALE,-4.667117821388622e-05,True,spike,2026-07-29 06:46:31
2026-07-28 22:05:00,0.85703,0.85705,0.85696,0.85701,135,5776000,STALE,-4.6671722769842106e-05,True,spike,2026-07-29 06:46:31
2026-07-28 22:15:00,0.85701,0.857055,0.85694,0.856965,259,5176000,STALE,-5.250813876156446e-05,True,spike,2026-07-29 06:46:31
2026-07-28 22:20:00,0.85697,0.857005,0.85695,0.85699,213,4876000,STALE,2.9172720006132025e-05,True,spike,2026-07-29 06:46:31
2026-07-28 22:30:00,0.85699,0.857075,0.85699,0.857035,239,4276000,STALE,5.250936416989482e-05,True,spike,2026-07-29 06:46:31
