timestamp,open,high,low,close,volume,price_change,spike_detected,anomaly_type,log_timestamp
2026-07-28 22:50:00,0.857055,0.857055,0.85703,0.85703,36,-2.3335861385032075e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:52:00,0.85703,0.857035,0.857015,0.857015,24,-1.7502304470062846e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:53:00,0.857015,0.85705,0.85701,0.857035,84,2.3336814408247974e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:54:00,0.857035,0.857035,0.85702,0.85702,42,-1.750220236040878e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:55:00,0.857025,0.857025,0.857005,0.85701,38,-1.1668339128578786e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:56:00,0.85701,0.85702,0.857005,0.857015,22,5.83423764011215e-06,True,spike,2026-07-29 06:10:02
2026-07-28 22:57:00,0.857015,0.85704,0.857,0.85703,44,1.7502610806019447e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:58:00,0.85703,0.85703,0.857015,0.857015,16,-1.7502304470062846e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:59:00,0.857015,0.85703,0.857015,0.857025,30,1.166840720423501e-05,True,spike,2026-07-29 06:10:02
2026-07-28 23:00:00,0.85702,0.85705,0.85701,0.85705,91,2.9170677634748898e-05,True,spike,2026-07-29 06:10:02
2026-07-28 23:01:00,0.85704,0.857055,0.857035,0.85704,40,-1.1667930692405015e-05,True,spike,2026-07-29 06:10:02
2026-07-28 23:02:00,0.85704,0.85705,0.85703,0.85703,49,-1.1668066834724655e-05,True,spike,2026-07-29 06:10:02
2026-07-28 23:04:00,0.85703,0.857035,0.85701,0.85702,36,-1.1668202980041897e-05,True,spike,2026-07-29 06:10:02
2026-07-28 23:05:00,0.85702,0.85703,0.857,0.85703,92,1.1668339128467764e-05,True,spike,2026-07-29 06:10:02
2026-07-28 23:06:00,0.85703,0.85703,0.857,0.85701,43,-2.3336405959972772e-05,True,spike,2026-07-29 06:10:02
2026-07-28 23:07:00,0.85701,0.85703,0.857,0.85703,63,2.3336950560670644e-05,True,spike,2026-07-29 06:10:02
2026-07-28 02:45:00,0.855485,0.855545,0.855475,0.8555,552,1.7533913511114108e-05,True,spike,2026-07-29 06:10:02
2026-07-28 02:50:00,0.855505,0.855555,0.855475,0.85555,711,5.8445353594338556e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:00:00,0.85554,0.85556,0.855515,0.85552,575,-2.922113974135332e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:05:00,0.85552,0.855555,0.85551,0.85553,795,1.1688797456610445e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:10:00,0.855535,0.855575,0.855485,0.85549,1123,-4.67546433206012e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:15:00,0.855495,0.8555,0.85538,0.855405,938,-9.93582625161693e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:20:00,0.855405,0.855435,0.85538,0.85543,713,2.922592222409648e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:30:00,0.855415,0.855425,0.85535,0.855385,985,-4.091557363639087e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:35:00,0.855385,0.855425,0.85533,0.85535,1365,-4.091724778887418e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:40:00,0.855355,0.855365,0.855285,0.85531,968,-4.676448237572739e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:45:00,0.855305,0.855315,0.855265,0.85528,838,-3.507500204602554e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:50:00,0.855285,0.85534,0.855285,0.855325,625,5.261434851733249e-05,True,spike,2026-07-29 06:10:02
2026-07-28 03:55:00,0.855335,0.85539,0.855325,0.855355,446,3.5074386928846124e-05,True,spike,2026-07-29 06:10:02
