timestamp,open,high,low,close,volume,symbol,m15_bias,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_ema100,m5_ema200,m5_bias,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_bbw_sma_100,m5_rsi7,m5_rsi14,m5_macd,m5_macd_signal,m5_macd_hist,m5_stoch_k,m5_stoch_d,m5_atr14,m5_atr_percentile,m5_atr_zscore,m5_atr_recent_avg,m5_atr_past_avg,m5_adx,m5_di_plus,m5_di_minus,m5_dx,m5_roc,m5_volume,m5_volume_ma20,m5_volume_ratio,m5_volume_spike,m5_volume_trend,m5_slope_10,m5_slope_20,m5_slope_50,m5_support,m5_resistance,m5_pivot,m5_r1,m5_r2,m5_s1,m5_s2,m5_box_duration,m5_box_tightness,m1_ema5,m1_ema20,m1_rsi14,m1_macd,m1_macd_signal,m1_stoch_k,m1_stoch_d,m1_atr14,m1_support,m1_resistance,m1_bb_upper,m1_bb_lower,m1_volume,m1_volume_ratio,meta_close,meta_high,meta_low,meta_open,meta_session,meta_data_age_ms,meta_data_quality,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,ohlcv_session,ohlcv_data_age_ms,ohlcv_data_quality,price_action_pattern,price_action_last_candle_bias,price_action_body_strength,price_action_wick_dominance,price_action_momentum_bias,price_action_move_quality,price_action_trap_alert,price_action_sr_interaction,behavior_conviction,behavior_hesitation,behavior_pressure_balance,behavior_participation,behavior_behavior,behavior_is_decisive,behavior_confidence,candle_pattern_patterns_detected,candle_pattern_pattern_count,candle_pattern_pattern_strength,candle_pattern_bias,candle_pattern_last_candle_color,candle_pattern_confidence,trap_detector_trap_detected,trap_detector_trap_type,trap_detector_trap_score,trap_detector_false_breakout,trap_detector_stop_hunt,trap_detector_rejection_wick,trap_detector_confidence,conflict_conflict_detected,conflict_conflict_score,conflict_agreement_score,conflict_ema_direction,conflict_momentum_direction,conflict_candle_direction,conflict_conflicting_signals,conflict_all_aligned,conflict_confidence,continuation_continuation_probability,continuation_reversal_probability,continuation_pullback_health,continuation_momentum_intact,continuation_volume_supports_move,continuation_bias,continuation_confidence,continuation_retest_detected,continuation_retest_quality,continuation_retest_type,divergence_divergence_detected,divergence_divergence_type,divergence_rsi_divergence,divergence_macd_divergence,divergence_divergence_strength,divergence_both_confirm,divergence_confidence,efficiency_efficiency_ratio,efficiency_path_efficiency,efficiency_directional_efficiency,efficiency_overall_efficiency,efficiency_movement_quality,efficiency_is_efficient,efficiency_confidence,persistence_persistence_score,persistence_autocorrelation,persistence_max_consecutive_run,persistence_trend_persistence,persistence_is_persistent,persistence_behavior,persistence_confidence,persistence_expansion_persistence,persistence_fatigue_risk,transition_in_transition,transition_transition_type,transition_volatility_shift,transition_momentum_shift,transition_structure_shift,transition_stability_score,transition_is_stable,transition_confidence,analysis_trend_direction,analysis_trend_strength,analysis_trend_type,analysis_volatility_regime,engines_trend_direction,engines_trend_strength,engines_trend_momentum,engines_trend_type,engines_trend_confidence,engines_trend_reversal_risk,engines_trend_sustain_probability,engines_strength_momentum_level,engines_strength_divergence,engines_strength_strength_score,engines_strength_exhaustion_risk,engines_strength_confidence,engines_volatility_regime,engines_volatility_volatility_score,engines_volatility_expansion_probability,engines_volatility_contraction_probability,engines_volatility_volatility_zscore,engines_volatility_spike_detected,engines_volatility_confidence,engines_volatility_bbw_compression_ratio,engines_volatility_compression_quality,engines_structure_structure_type,engines_structure_structure_score,engines_structure_bos_detected,engines_structure_bos_type,engines_structure_key_zones_strong_support,engines_structure_key_zones_strong_resistance,engines_structure_key_zones_middle,engines_structure_zone_proximity,engines_structure_breakout_probability,engines_structure_reversal_probability,engines_structure_confidence,engines_mtf_alignment_score,engines_mtf_dominant_direction,engines_mtf_htf_direction,engines_mtf_ltf_direction,engines_mtf_htf_ltf_conflict,engines_mtf_timeframes_analyzed,engines_mtf_confidence_from_mtf,engines_mtf_confidence,market_state,market_state_full_state,market_state_full_confidence,market_state_full_quality_score,market_state_full_tradeable,market_state_full_stability,market_state_full_description,market_state_full_metrics_volume_ratio,market_state_full_metrics_noise_level,market_state_full_metrics_rsi_extreme_bull,market_state_full_metrics_rsi_extreme_bear,market_state_full_metrics_price_above_ma20,market_state_full_metrics_price_above_ma50,market_state_full_metrics_wick_lower_ratio,market_state_full_metrics_wick_upper_ratio,market_state_full_metrics_compression_detected,market_state_full_metrics_divergence_detected,market_state_full_metrics_volume_surge,market_state_full_metrics_adaptive_adx_threshold,market_state_full_metrics_is_otc,signals_triggered,signals_count,signals_top_signal,market_context_state,market_context_description,market_context_volatility_regime,market_context_news_impact,market_context_expected_volatility_%,market_context_recent_ai_memory,decision_layer_tradeable,decision_layer_tradeable_reason,decision_layer_confidence_score,decision_layer_stability_score,decision_layer_quality_score,decision_layer_risk_level,decision_layer_suggested_expiry_minutes,decision_layer_suggested_action,decision_layer_final_reason_th
2026-06-26 20:31:00,0.861855,0.862115,0.861855,0.861985,1.0,EURGBP-OTC,BULLISH,0.86123,0.860865,0.860222,0.859502,0.859866,0.86135,BULLISH,0.862093,0.858361,0.003732,0.003497,73.33,72.52,0.000774,0.000674,0.0001,88.52,85.19,0.000621,9.05,-1.35,0.000649,0.000682,37.73,34.37,10.43,53.46,0.129,1,1.0,1.0,False,STABLE,8.4e-05,0.000142,5.4e-05,0.857535,0.861955,0.861628,0.862192,0.862518,0.861302,0.860738,20,7.12,0.86172,0.861253,63.93,0.000293,0.000214,94.01,94.0,0.000284,0.860525,0.862115,0.861967,0.860408,1,1.0,0.861985,0.862115,0.861855,0.861855,LONDON,62839,HIGH,0.861985,0.862115,0.861855,0.861855,LONDON,62839,HIGH,BULLISH_ENGULFING,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_RESISTANCE,53,10,26.666666666666668,50,NEUTRAL,False,70,['BULLISH_ENGULFING'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,58.896551724139854,28.57142857142893,65.0,50,FAIR,False,75,87,0.024048621660250503,8,100.0,True,RANDOM,70,41.579627001715885,11.8532118600656,True,STRUCTURE_BREAK,False,False,True,70,True,70,NONE,80,CHOPPY,LOW,NONE,80,0.129,CHOPPY,20,50,30,STRONG,NONE,75,30,85,LOW,58,55,45,-1.35,False,65,1.06720045753503,73.279954246497,RANGING,90,False,NONE,0.857535,0.861955,0.861628,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,56,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.072,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.861505,0.860811,100.0,0.861985,0.862115,0.861855,BULLISH,AT_RESISTANCE
2026-06-26 20:32:00,0.861995,0.862105,0.861855,0.861905,1.0,EURGBP-OTC,BULLISH,0.86123,0.860865,0.860222,0.859502,0.859866,0.86135,BULLISH,0.862093,0.858361,0.003732,0.003497,73.33,72.52,0.000774,0.000674,0.0001,88.52,85.19,0.000621,9.05,-1.35,0.000649,0.000682,37.73,34.37,10.43,53.46,0.129,1,1.0,1.0,False,STABLE,8.4e-05,0.000142,5.4e-05,0.857535,0.861955,0.861628,0.862192,0.862518,0.861302,0.860738,20,7.12,0.861782,0.861315,59.32,0.000308,0.000233,89.25,92.24,0.000282,0.860525,0.862115,0.86205,0.86045,1,1.0,0.861905,0.862105,0.861855,0.861995,LONDON,63253,HIGH,0.861905,0.862105,0.861855,0.861995,LONDON,63253,HIGH,BULLISH_ENGULFING,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,53,10,26.666666666666668,50,NEUTRAL,False,70,['BULLISH_ENGULFING'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,58.896551724139854,28.57142857142893,65.0,50,FAIR,False,75,87,0.024048621660250503,8,100.0,True,RANDOM,70,41.579627001715885,11.8532118600656,True,STRUCTURE_BREAK,False,False,True,70,True,70,NONE,80,CHOPPY,LOW,NONE,80,0.129,CHOPPY,20,50,30,STRONG,NONE,75,30,85,LOW,58,55,45,-1.35,False,65,1.06720045753503,73.279954246497,RANGING,90,False,NONE,0.857535,0.861955,0.861628,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,56,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.072,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.861578,0.860854,91.75,0.861955,0.862055,0.861805,BULLISH,AT_PIVOT
2026-06-26 20:33:00,0.861905,0.862075,0.861805,0.861925,1.0,EURGBP-OTC,BULLISH,0.86123,0.860865,0.860222,0.859502,0.859866,0.86135,BULLISH,0.862093,0.858361,0.003732,0.003497,73.33,72.52,0.000774,0.000674,0.0001,88.52,85.19,0.000621,9.05,-1.35,0.000649,0.000682,37.73,34.37,10.43,53.46,0.129,1,1.0,1.0,False,STABLE,8.4e-05,0.000142,5.4e-05,0.857535,0.861955,0.861628,0.862192,0.862518,0.861302,0.860738,20,7.12,0.86183,0.861373,73.96,0.000318,0.00025,87.1,90.12,0.000268,0.860525,0.862115,0.862106,0.860529,1,1.0,0.861925,0.862075,0.861805,0.861905,LONDON,62753,HIGH,0.861925,0.862075,0.861805,0.861905,LONDON,62753,HIGH,BULLISH_ENGULFING,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,53,10,26.666666666666668,50,NEUTRAL,False,70,['BULLISH_ENGULFING'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,58.896551724139854,28.57142857142893,65.0,50,FAIR,False,75,87,0.024048621660250503,8,100.0,True,RANDOM,70,41.579627001715885,11.8532118600656,True,STRUCTURE_BREAK,False,False,True,70,True,70,NONE,80,CHOPPY,LOW,NONE,80,0.129,CHOPPY,20,50,30,STRONG,NONE,75,30,85,LOW,58,55,45,-1.35,False,65,1.06720045753503,73.279954246497,RANGING,90,False,NONE,0.857535,0.861955,0.861628,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,56,65,True,36,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",LOW,LOW,0.072,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.861641,0.860896,89.74,0.861935,0.862065,0.861795,BULLISH,AT_PIVOT
2026-06-26 20:34:00,0.861915,0.862295,0.861885,0.862075,1.0,EURGBP-OTC,BULLISH,0.86123,0.860865,0.860222,0.859502,0.859866,0.86135,BULLISH,0.862093,0.858361,0.003732,0.003497,73.33,72.52,0.000774,0.000674,0.0001,88.52,85.19,0.000621,9.05,-1.35,0.000649,0.000682,37.73,34.37,10.43,53.46,0.129,1,1.0,1.0,False,STABLE,8.4e-05,0.000142,5.4e-05,0.857535,0.861955,0.861628,0.862192,0.862518,0.861302,0.860738,20,7.12,0.861911,0.86144,73.26,0.000334,0.000267,85.54,87.3,0.000281,0.860645,0.862295,0.862189,0.860582,1,1.0,0.862075,0.862295,0.861885,0.861915,LONDON,63028,HIGH,0.862075,0.862295,0.861885,0.861915,LONDON,63028,HIGH,BULLISH_ENGULFING,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_RESISTANCE,53,10,26.666666666666668,50,NEUTRAL,False,70,['BULLISH_ENGULFING'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,58.896551724139854,28.57142857142893,65.0,50,FAIR,False,75,87,0.024048621660250503,8,100.0,True,RANDOM,70,41.579627001715885,11.8532118600656,True,STRUCTURE_BREAK,False,False,True,70,True,70,NONE,80,CHOPPY,LOW,NONE,80,0.129,CHOPPY,20,50,30,STRONG,NONE,75,30,85,LOW,58,55,45,-1.35,False,65,1.06720045753503,73.279954246497,RANGING,90,False,NONE,0.857535,0.861955,0.861628,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,56,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.072,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.86172,0.860942,90.0,0.862085,0.862285,0.861875,BULLISH,AT_RESISTANCE
2026-06-26 20:35:00,0.862065,0.862195,0.862005,0.862145,1.0,EURGBP-OTC,BULLISH,0.861535,0.861097,0.860406,0.859606,0.859916,0.861397,BULLISH,0.862196,0.858664,0.003531,0.003485,80.75,78.3,0.00083,0.000705,0.000125,91.03,87.76,0.00061,7.54,-1.38,0.000643,0.000685,39.13,36.31,9.85,57.32,0.144,1,1.0,1.0,False,STABLE,0.000142,0.000136,6e-05,0.858045,0.862295,0.862082,0.862358,0.862572,0.861868,0.861592,20,6.97,0.861989,0.861507,80.0,0.000349,0.000283,87.42,86.69,0.000275,0.860745,0.862295,0.862271,0.860638,1,1.0,0.862145,0.862195,0.862005,0.862065,LONDON,62485,HIGH,0.862145,0.862195,0.862005,0.862065,LONDON,62485,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,54,10,33.33333333333333,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,70,30,80,False,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,57.670454545456884,28.505392912173118,65.0,50,FAIR,False,75,87,0.060835334124884614,8,100.0,True,RANDOM,70,41.72978653344265,11.84569580106038,True,STRUCTURE_BREAK,False,False,True,70,True,70,NONE,100,CHOPPY,LOW,NONE,100,0.144,CHOPPY,20,50,30,STRONG,NONE,75,30,85,LOW,58,55,45,-1.38,False,65,1.0131994261119082,78.68005738880919,RANGING,90,False,NONE,0.858045,0.862295,0.862082,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,56,65,True,36,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",LOW,LOW,0.071,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.861797,0.860989,89.74,0.862115,0.862225,0.862035,BULLISH,AT_PIVOT
2026-06-26 20:36:00,0.862155,0.862175,0.861895,0.862085,1.0,EURGBP-OTC,BULLISH,0.861535,0.861097,0.860406,0.859606,0.859916,0.861397,BULLISH,0.862196,0.858664,0.003531,0.003485,80.75,78.3,0.00083,0.000705,0.000125,91.03,87.76,0.00061,7.54,-1.38,0.000643,0.000685,39.13,36.31,9.85,57.32,0.144,1,1.0,1.0,False,STABLE,0.000142,0.000136,6e-05,0.858045,0.862295,0.862082,0.862358,0.862572,0.861868,0.861592,20,6.97,0.862021,0.861562,76.27,0.000351,0.000297,87.53,86.83,0.000279,0.860745,0.862295,0.862342,0.860676,1,1.0,0.862085,0.862175,0.861895,0.862155,LONDON,62942,HIGH,0.862085,0.862175,0.861895,0.862155,LONDON,62942,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,54,10,33.33333333333333,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,70,30,80,False,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,57.670454545456884,28.505392912173118,65.0,50,FAIR,False,75,87,0.060835334124884614,8,100.0,True,RANDOM,70,41.72978653344265,11.84569580106038,True,STRUCTURE_BREAK,False,False,True,70,True,70,NONE,100,CHOPPY,LOW,NONE,100,0.144,CHOPPY,20,50,30,STRONG,NONE,75,30,85,LOW,58,55,45,-1.38,False,65,1.0131994261119082,78.68005738880919,RANGING,90,False,NONE,0.858045,0.862295,0.862082,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,56,65,True,36,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",LOW,LOW,0.071,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.86185,0.861032,79.41,0.862052,0.862208,0.861928,BULLISH,AT_PIVOT
2026-06-26 20:37:00,0.862095,0.862415,0.862025,0.862325,1.0,EURGBP-OTC,BULLISH,0.861535,0.861097,0.860406,0.859606,0.859916,0.861397,BULLISH,0.862196,0.858664,0.003531,0.003485,80.75,78.3,0.00083,0.000705,0.000125,91.03,87.76,0.00061,7.54,-1.38,0.000643,0.000685,39.13,36.31,9.85,57.32,0.144,1,1.0,1.0,False,STABLE,0.000142,0.000136,6e-05,0.858045,0.862295,0.862082,0.862358,0.862572,0.861868,0.861592,20,6.97,0.862122,0.861635,82.38,0.000369,0.000311,90.46,88.47,0.000286,0.860745,0.862415,0.862462,0.860658,1,1.0,0.862325,0.862415,0.862025,0.862095,LONDON,63310,HIGH,0.862325,0.862415,0.862025,0.862095,LONDON,63310,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,54,10,33.33333333333333,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,70,30,80,False,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,57.670454545456884,28.505392912173118,65.0,50,FAIR,False,75,87,0.060835334124884614,8,100.0,True,RANDOM,70,41.72978653344265,11.84569580106038,True,STRUCTURE_BREAK,False,False,True,70,True,70,NONE,100,CHOPPY,LOW,NONE,100,0.144,CHOPPY,20,50,30,STRONG,NONE,75,30,85,LOW,58,55,45,-1.38,False,65,1.0131994261119082,78.68005738880919,RANGING,90,False,NONE,0.858045,0.862295,0.862082,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,56,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.071,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.861936,0.861083,81.08,0.862255,0.862485,0.862095,BULLISH,AT_PIVOT
2026-06-26 20:38:00,0.862345,0.862635,0.862345,0.862435,1.0,EURGBP-OTC,BULLISH,0.861535,0.861097,0.860406,0.859606,0.859916,0.861397,BULLISH,0.862196,0.858664,0.003531,0.003485,80.75,78.3,0.00083,0.000705,0.000125,91.03,87.76,0.00061,7.54,-1.38,0.000643,0.000685,39.13,36.31,9.85,57.32,0.144,1,1.0,1.0,False,STABLE,0.000142,0.000136,6e-05,0.858045,0.862295,0.862082,0.862358,0.862572,0.861868,0.861592,20,6.97,0.862227,0.861711,92.39,0.000387,0.000326,90.16,89.38,0.00029,0.860745,0.862635,0.86259,0.860627,1,1.0,0.862435,0.862635,0.862345,0.862345,LONDON,62719,HIGH,0.862435,0.862635,0.862345,0.862345,LONDON,62719,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_RESISTANCE,54,10,33.33333333333333,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,70,30,80,False,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,57.670454545456884,28.505392912173118,65.0,50,FAIR,False,75,87,0.060835334124884614,8,100.0,True,RANDOM,70,41.72978653344265,11.84569580106038,True,STRUCTURE_BREAK,False,False,True,70,True,70,NONE,100,CHOPPY,LOW,NONE,100,0.144,CHOPPY,20,50,30,STRONG,NONE,75,30,85,LOW,58,55,45,-1.38,False,65,1.0131994261119082,78.68005738880919,RANGING,90,False,NONE,0.858045,0.862295,0.862082,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,56,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.071,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.862027,0.861136,80.82,0.862472,0.862598,0.862308,BULLISH,AT_RESISTANCE
2026-06-26 20:39:00,0.862435,0.862495,0.862255,0.862495,1.0,EURGBP-OTC,BULLISH,0.861535,0.861097,0.860406,0.859606,0.859916,0.861397,BULLISH,0.862196,0.858664,0.003531,0.003485,80.75,78.3,0.00083,0.000705,0.000125,91.03,87.76,0.00061,7.54,-1.38,0.000643,0.000685,39.13,36.31,9.85,57.32,0.144,1,1.0,1.0,False,STABLE,0.000142,0.000136,6e-05,0.858045,0.862295,0.862082,0.862358,0.862572,0.861868,0.861592,20,6.97,0.862316,0.861786,91.67,0.000401,0.000341,91.7,90.78,0.000282,0.860745,0.862635,0.862697,0.860669,1,1.0,0.862495,0.862495,0.862255,0.862435,LONDON,63068,HIGH,0.862495,0.862495,0.862255,0.862435,LONDON,63068,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_RESISTANCE,54,10,33.33333333333333,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,70,30,80,False,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,57.670454545456884,28.505392912173118,65.0,50,FAIR,False,75,87,0.060835334124884614,8,100.0,True,RANDOM,70,41.72978653344265,11.84569580106038,True,STRUCTURE_BREAK,False,False,True,70,True,70,NONE,100,CHOPPY,LOW,NONE,100,0.144,CHOPPY,20,50,30,STRONG,NONE,75,30,85,LOW,58,55,45,-1.38,False,65,1.0131994261119082,78.68005738880919,RANGING,90,False,NONE,0.858045,0.862295,0.862082,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,56,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.071,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.862112,0.861189,91.55,0.862415,0.862575,0.862335,BULLISH,AT_RESISTANCE
2026-06-26 20:40:00,0.862495,0.862835,0.862495,0.862665,1.0,EURGBP-OTC,BULLISH,0.861912,0.861382,0.860621,0.859726,0.859962,0.861343,BULLISH,0.862416,0.858866,0.003551,0.00347,95.7,76.51,0.000906,0.000745,0.00016,95.08,91.54,0.000603,4.52,-1.73,0.000635,0.000688,40.81,38.47,8.84,62.63,0.2149,1,1.0,1.0,False,STABLE,0.000221,0.000136,6.7e-05,0.858395,0.862835,0.862465,0.863035,0.863405,0.862095,0.861525,20,7.36,0.862432,0.861869,91.46,0.000421,0.000357,89.82,90.56,0.000288,0.860745,0.862835,0.862833,0.860679,1,1.0,0.862665,0.862835,0.862495,0.862495,LONDON,63542,HIGH,0.862665,0.862835,0.862495,0.862495,LONDON,63542,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,53,10,40.0,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,58.61111111111307,27.097253155160182,65.0,50,FAIR,False,75,87,0.06465884351767572,8,100.0,True,RANDOM,70,38.01712722162617,16.091216832834313,True,STRUCTURE_BREAK,False,False,True,70,True,70,NONE,100,CHOPPY,LOW,NONE,100,0.2149,CHOPPY,20,50,30,STRONG,NONE,80,40,90,LOW,58,55,45,-1.73,False,65,1.023342939481268,77.6657060518732,RANGING,90,False,NONE,0.858395,0.862835,0.862465,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,57,70,True,37,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.07,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.862212,0.861247,93.02,0.862665,0.862835,0.862495,BULLISH,AT_PIVOT
